4412705,2017-06-16,5,20,1071
4412705,2017-06-16,5,21,955
4412705,2017-06-16,5,22,687
4412705,2017-06-16,5,23,491
4412705,2017-06-17,6,0,330
4412705,2017-06-17,6,1,178
4412705,2017-06-17,6,2,124
4412705,2017-06-17,6,3,72
4412705,2017-06-17,6,4,44
4412705,2017-06-17,6,5,84
4412705,2017-06-17,6,6,275
4412705,2017-06-17,6,7,917
4412705,2017-06-17,6,8,1616
4412705,2017-06-17,6,9,1636
4412705,2017-06-17,6,10,1615
4412705,2017-06-17,6,11,1415
4412705,2017-06-17,6,12,1236
4412705,2017-06-17,6,13,1456
4412705,2017-06-17,6,14,1545
4412705,2017-06-17,6,15,1526
4412705,2017-06-17,6,16,1552
4412705,2017-06-17,6,17,1617
4412705,2017-06-17,6,18,1541
4412705,2017-06-17,6,19,1009
4412705,2017-06-17,6,20,926
4412705,2017-06-17,6,21,882
4412705,2017-06-17,6,22,656
4412705,2017-06-17,6,23,493
4412705,2017-06-18,7,0,364
4412705,2017-06-18,7,1,179
4412705,2017-06-18,7,2,124
4412705,2017-06-18,7,3,63
4412705,2017-06-18,7,4,62
4412705,2017-06-18,7,5,91
4412705,2017-06-18,7,6,244
4412705,2017-06-18,7,7,719
4412705,2017-06-18,7,8,1308
4412705,2017-06-18,7,9,1369
4412705,2017-06-18,7,10,1531
4412705,2017-06-18,7,11,1433
4412705,2017-06-18,7,12,1263
4412705,2017-06-18,7,13,1427
4412705,2017-06-18,7,14,1629
4412705,2017-06-18,7,15,1656
4412705,2017-06-18,7,16,1810
4412705,2017-06-18,7,17,1814
4412705,2017-06-18,7,18,1571
4412705,2017-06-18,7,19,1334
4412705,2017-06-18,7,20,1503
4412705,2017-06-18,7,21,1224
4412705,2017-06-18,7,22,836
4412705,2017-06-18,7,23,456
4412705,2017-06-19,1,0,221
4412705,2017-06-19,1,1,146
4412705,2017-06-19,1,2,89
4412705,2017-06-19,1,3,47
4412705,2017-06-19,1,4,50
4412705,2017-06-19,1,5,93
4412705,2017-06-19,1,6,865
4412705,2017-06-19,1,7,2824
4412705,2017-06-19,1,8,2804
4412705,2017-06-19,1,9,2038
4412705,2017-06-19,1,10,1671
4412705,2017-06-19,1,11,1329
4412705,2017-06-19,1,12,1025
4412705,2017-06-19,1,13,1345
4412705,2017-06-19,1,14,1738
4412705,2017-06-19,1,15,1647
4412705,2017-06-19,1,16,1641
4412705,2017-06-19,1,17,1912
4412705,2017-06-19,1,18,1893
4412705,2017-06-19,1,19,1185
4412705,2017-06-19,1,20,960
4412705,2017-06-19,1,21,836
4412705,2017-06-19,1,22,600
4412705,2017-06-19,1,23,400
